 aaaammgghhpp  ARGE00   ARME00   ARRE00   AVET00   BOAT00   CARA00   CAST00   CERU00   CERV00   ERRO00   IMPE00   LEIR00   LERO00   LETI00   MARE00   MERETA   MERU00   MOLIBR   NERV00   PANESI   POLC00   PORA00   POSARA   POSLEV   PRIN00   QUIL00   RECC00   ROSSIG   SCIU00   SEGN00   SLOR00   TANA00   TEIR00   TIGLIE   VARA00   VCRO00   SANS00   CHIA00   BISA00   STRL00   NRVI00   SORI00   RUPI00   GHIA00   AMEF00   TREB00   CRIXIA   CENGIO   VARPEG 
 202010041800    52.65     5.75    15.45    90.35     8.69     1.48     2.93    23.57     1.61    50.20    13.34    26.11    16.13     9.94     3.15   115.57     2.71    90.72    36.30   147.13    60.78     6.57    13.95     4.80     5.84     8.53     8.22    68.27     0.70     2.32     2.03    10.56    13.20    62.77     0.93     1.82    20.80     4.85    38.20     5.98     2.70     3.70     2.91     1.26   392.99    93.26    50.01    50.16    18.69
 202010041900    43.21     6.75    10.81    89.95     6.66     1.37     2.96    15.26     1.55    43.96    11.48    17.72    10.47     7.92     2.71   120.96     2.67    74.41    33.13   147.66    71.81     5.14    13.72     4.42     5.47     6.62     6.00    64.09     0.61     2.00     2.17    10.61     9.52    52.11     0.86     2.80    17.39     4.08    38.28     4.54     1.99     2.89     2.36     1.47   399.87    90.28    49.80    47.11    14.38
 202010042000    43.12     7.36     7.84    82.75     5.86     1.31     2.97    12.56     1.55    37.56    10.90    14.03     8.49     6.75     2.55   121.64     2.59    62.58    38.02   136.84    61.57     4.62    13.41     4.22     5.56     5.77     5.41    59.87     0.61     1.93     2.31     9.82     7.78    42.58     0.85     1.92    14.82     3.44    29.94     3.50     1.58     2.52     2.53     1.69   401.06    85.63    45.59    41.46     9.58
 202010042100    45.72     5.94     4.89    71.74     4.73     0.97     1.94     7.84     0.94    30.83    10.31     9.03     5.74     5.60     2.30   109.66     1.99    56.64    38.63   121.41    52.55     4.22    13.72     4.11     5.04     4.59     3.88    47.16     0.49     1.20     2.09     7.80     5.66    29.25     0.59     1.50    12.07     2.69    23.67     2.30     0.35     0.82     1.17     0.55   445.72    78.09    40.54    36.13     5.48
 202010042200    36.67     1.92     1.89    59.09     1.96     0.40     0.94     1.98     0.38    20.62     7.03     3.04     2.38     3.28     0.48    87.65     0.64    53.23    30.58   105.88    36.99     1.21     6.31     1.39     1.47     1.26     0.79    27.62     0.07     0.35     0.33     2.85     2.25    13.93     0.08     0.18     6.50     1.44    15.98     0.73     0.09     0.27     0.45     0.09   517.14    64.96    32.81    28.65     1.72
 202010042300    20.79     0.40     0.63    42.22     1.18     0.29     0.33     0.68     0.06    11.87     1.95     1.34     1.10     1.49     0.15    60.89     0.20    38.73    14.12    73.26    15.43     0.22     3.26     0.57     0.62     0.51     0.37    12.28     0.00     0.13     0.05     1.34     1.21     6.93     0.02     0.06     3.87     0.75     5.57     0.17     0.00     0.08     0.15     0.00   555.34    36.03    25.41    20.40     0.35
 202010050000     6.34     0.15     0.17    20.91     0.71     0.14     0.08     0.15     0.02     6.80     0.64     0.25     0.59     0.67     0.08    38.53     0.12    22.81     3.67    29.95     6.49     0.02     1.27     0.24     0.17     0.15     0.14     5.35     0.00     0.05     0.00     0.52     0.48     2.66     0.00     0.00     2.51     0.39     1.99     0.03     0.00     0.03     0.00     0.00   574.01    20.91    16.39    11.17     0.05
 202010050100     1.14     0.00     0.07     9.98     0.57     0.06     0.04     0.05     0.00     4.54     0.13     0.01     0.24     0.36     0.00    17.09     0.04     6.58     1.06     9.54     2.13     0.00     0.42     0.00     0.05     0.03     0.03     2.09     0.00     0.03     0.00     0.21     0.18     1.04     0.00     0.00     1.49     0.10     0.48     0.00     0.00     0.00     0.00     0.00   492.87    10.64     9.04     4.97     0.00
 202010050200     0.22     0.00     0.02     3.87     0.32     0.03     0.04     0.00     0.00     2.46     0.04     0.00     0.08     0.17     0.00     7.70     0.04     2.00     0.37     2.56     0.66     0.00     0.04     0.00     0.00     0.00     0.00     0.80     0.00     0.02     0.00     0.10     0.05     0.28     0.00     0.00     0.84     0.01     0.13     0.00     0.00     0.00     0.00     0.00   343.01     5.74     5.27     2.46     0.00
 202010050300     0.02     0.00     0.00     1.24     0.12     0.00     0.02     0.00     0.00     1.29     0.00     0.00     0.00     0.06     0.00     3.32     0.00     0.42     0.10     0.40     0.15     0.00     0.00     0.00     0.00     0.00     0.00     0.24     0.00     0.00     0.00     0.02     0.03     0.02     0.00     0.00     0.39     0.00     0.00     0.00     0.00     0.00     0.00     0.00   210.98     2.94     2.94     0.98     0.00
 202010050400     0.00     0.00     0.00     0.16     0.04     0.00     0.00     0.00     0.00     0.87     0.00     0.00     0.00     0.01     0.00     1.03     0.00     0.11     0.00     0.21     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.01     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.19     0.00     0.00     0.00     0.00     0.00     0.00     0.00   102.25     1.75     1.47     0.38     0.00
 202010050500     0.00     0.00     0.00     0.01     0.05     0.00     0.00     0.00     0.00     0.53     0.00     0.00     0.00     0.00     0.00     0.35     0.00     0.07     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.09     0.00     0.00     0.00     0.00     0.00     0.00     0.00    48.88     0.77     0.64     0.11     0.00
 202010050600     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.20     0.00     0.00     0.00     0.00     0.00     0.08     0.00     0.07     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.06     0.00     0.00     0.00     0.00     0.00     0.00     0.00    23.79     0.35     0.29     0.03     0.00
 202010050700     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.08     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.06     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00    11.27     0.15     0.18     0.00     0.00
 202010050800     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.05     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.01     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     6.23     0.00     0.12     0.00     0.00
 202010050900     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.02     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.01     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     3.77     0.00     0.05     0.00     0.00
 202010051000     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     2.00     0.00     0.03     0.00     0.00
 202010051100     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     1.04     0.00     0.00     0.00     0.00
 202010051200     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.29     0.00     0.00     0.00     0.00
 202010051300     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00
 202010051400     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00
 202010051500     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00
